Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
1994.567,True,True,False,14930,769,The American Wing,1994,Painting,"Celia Thaxter's Garden, Isles of Shoals, Maine",American,,,,,16198,Artist, ,Childe Hassam,"American, Dorchester, Massachusetts 1859–1935 East Hampton, New York", ,"Hassam, Childe",American,1859      ,1935      ,,http://vocab.getty.edu/page/ulan/500018088,https://www.wikidata.org/wiki/Q737635,1890,1890,1890,Oil on canvas,17 3/4 x 21 1/2 in. (45.1 x 54.6 cm),"Anonymous Gift, 1994",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14930,https://www.wikidata.org/wiki/Q19923830,,"Metropolitan Museum of Art, New York, NY",Gardens|Oceans|Flowers|Poppies|Landscapes,http://vocab.getty.edu/page/aat/300008090|http://vocab.getty.edu/page/aat/300008687|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300375678|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q1107656|https://www.wikidata.org/wiki/Q9430|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q967457|https://www.wikidata.org/wiki/Q191163
1993.324,True,True,True,14931,768,The American Wing,1993,Painting,A Rose,American,,,,,16161,Artist, ,Thomas Anshutz,"American, Newport, Kentucky 1851–1912 Fort Washington, Pennsylvania", ,"Anshutz, Thomas",American,1851      ,1912      ,,http://vocab.getty.edu/page/ulan/500011734,https://www.wikidata.org/wiki/Q2757568,1907,1907,1907,Oil on canvas,58 x 43 7/8 in. (147.3 x 111.4 cm),"Marguerite and Frank A. Cosgrove Jr. Fund, 1993",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14931,https://www.wikidata.org/wiki/Q20169485,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
2006.235.32,True,True,True,15026,,The American Wing,2006,"Painting, miniature",Self-portrait miniature,American,,,,,16178,Artist, ,John Singleton Copley,"American, Boston, Massachusetts 1738–1815 London", ,"Copley, John Singleton",American,1738      ,1815      ,,http://vocab.getty.edu/page/ulan/500009177,https://www.wikidata.org/wiki/Q316016,1769,1769,1769,Watercolor on ivory,1 3/8 x 1 1/8 in. (3.3 x 2.7 cm),"Purchase, Harris Brisbane Dick Fund, by exchange, Anonymous Gift, and Virginia Marvin Stoughton Bequest, 2006",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/15026,https://www.wikidata.org/wiki/Q19924779,,"Metropolitan Museum of Art, New York, NY",Men|Self-portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300124534,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q192110
1998.365,True,True,False,16255,,The American Wing,1998,Painting,Mrs. Hugh Hammersley,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1892,1892,1892,Oil on canvas,"81 x 45 1/2in. (205.7 x 115.6cm)
Framed: 91 1/2 x 52 5/8 x 4 3/4 in. (232.4 x 133.7 x 12.1 cm)","Gift of Mr. and Mrs. Douglass Campbell, in memory of Mrs. Richard E. Danielson, 1998",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/16255,https://www.wikidata.org/wiki/Q12859122,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
07.160,True,True,True,16584,755,The American Wing,1907,Painting,George Washington,American,,,,,16249,Artist, ,Gilbert Stuart,"American, North Kingston, Rhode Island 1755–1828 Boston, Massachusetts", ,"Stuart, Gilbert",American,1755      ,1828      ,,http://vocab.getty.edu/page/ulan/500010392,https://www.wikidata.org/wiki/Q41402,begun 1795,1795,1795,Oil on canvas,30 1/4 x 25 1/4 in. (76.8 x 64.1 cm),"Rogers Fund, 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/16584,https://www.wikidata.org/wiki/Q19925349,,"Metropolitan Museum of Art, New York, NY",George Washington|Men|Portraits,http://vocab.getty.edu/page/ulan/500126198|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q23|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
2000.151,True,True,True,16687,756,The American Wing,2000,Painting,Michael Angelo and Emma Clara Peale,American,,,,,16221,Artist, ,Rembrandt Peale,"American, Bucks County, Pennsylvania 1778–1860 Philadelphia, Pennsylvania", ,"Peale, Rembrandt",American,1778      ,1860      ,,http://vocab.getty.edu/page/ulan/500019719,https://www.wikidata.org/wiki/Q375926,ca. 1826,1826,1826,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),"Purchase, Dodge Fund, Dale T. Johnson Fund, and Q, The Overbrook Foundation, Mr. and Mrs. Max N. Berry, Barbara G. Fleischman, Mrs. Daniel Fraad, Mr. and Mrs. Peter Lunder, Mr. and Mrs. Frank Martucci, and Erving and Joyce Wolf Gifts, 2000",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/16687,https://www.wikidata.org/wiki/Q20169720,,"Metropolitan Museum of Art, New York, NY",Boys|Girls|Portraits,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q134307
2001.402a,True,False,False,16947,766,The American Wing,2001,Painting,Flight Into Egypt,American,,,,,16251,Artist, ,Henry Ossawa Tanner,"American, Pittsburgh, Pennsylvania 1859–1937 Paris", ,"Tanner, Henry Ossawa",American ,1859      ,1937      ,,http://vocab.getty.edu/page/ulan/500005351,https://www.wikidata.org/wiki/Q1374436,1923,1923,1923,Oil on canvas,29 x 26 in. (73.7 x 66 cm),"Marguerite and Frank A. Cosgrove Jr. Fund, 2001",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/16947,https://www.wikidata.org/wiki/Q20169706,,"Metropolitan Museum of Art, New York, NY",Holy Family,http://vocab.getty.edu/page/ia/901001175,https://www.wikidata.org/wiki/Q618057
1974.359,True,False,True,17897,759,The American Wing,1974,Painting,Landscape with Cows Watering in a Stream,American,,,,,247,Artist, ,Robert S. Duncanson,1821–1872, ,"Duncanson, Robert S.",American,1821      ,1872      ,,http://vocab.getty.edu/page/ulan/500019769,https://www.wikidata.org/wiki/Q2699889,1871,1871,1871,Oil on canvas,21 1/8 x 34 1/2 in. (53.7 x 87.6 cm),"Gift of Mr. and Mrs. Lawrence A. Fleischman, 1974",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/17897,https://www.wikidata.org/wiki/Q19924575,,"Metropolitan Museum of Art, New York, NY",Cows|Landscapes,http://vocab.getty.edu/page/aat/300250120|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q830|https://www.wikidata.org/wiki/Q191163
66.242.17,True,False,True,18354,736,The American Wing,1966,Painting,Lake George and the Village of Caldwell,American,,,,,240,Artist, ,Thomas Chambers,1808–after 1866, ,"Chambers, Thomas",American,1808      ,1867      ,,http://vocab.getty.edu/page/ulan/500023474,https://www.wikidata.org/wiki/Q18508680,ca. 1850s,1847,1850,Oil on canvas,22 1/2 x 30 1/2 in. (57.2 x 77.5 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/18354,https://www.wikidata.org/wiki/Q19924122,,"Metropolitan Museum of Art, New York, NY",Lakes|Landscapes|Villages|Boats,http://vocab.getty.edu/page/aat/300008680|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008372|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q23397|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q532|https://www.wikidata.org/wiki/Q35872
21.164,True,True,False,19261,772,The American Wing,1921,Painting,"Central Park, Winter",American,,,,,16194,Artist, ,William James Glackens,"American, Philadelphia, Pennsylvania 1870–1938 Westport, Connecticut", ,"Glackens, William James",American,1870      ,1938      ,,http://vocab.getty.edu/page/ulan/500018884,https://www.wikidata.org/wiki/Q1339934,ca. 1905,1902,1908,Oil on canvas,"25 x 30 in. (63.5 x 76.2 cm)
","George A. Hearn Fund, 1921",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/19261,https://www.wikidata.org/wiki/Q20169773,,"Metropolitan Museum of Art, New York, NY",Parks|Children|Sledging|Winter|Snow,http://vocab.getty.edu/page/aat/300008187|http://vocab.getty.edu/page/aat/300025945| |http://vocab.getty.edu/page/aat/300133101|http://vocab.getty.edu/page/aat/300055381,https://www.wikidata.org/wiki/Q22698|https://www.wikidata.org/wiki/Q7569|https://www.wikidata.org/wiki/Q3266340|https://www.wikidata.org/wiki/Q1311|https://www.wikidata.org/wiki/Q7561
37.73,True,True,False,19294,,The American Wing,1937,Painting,The Green Car,American,,,,,16194,Artist, ,William James Glackens,"American, Philadelphia, Pennsylvania 1870–1938 Westport, Connecticut", ,"Glackens, William James",American,1870      ,1938      ,,http://vocab.getty.edu/page/ulan/500018884,https://www.wikidata.org/wiki/Q1339934,1910,1910,1910,Oil on canvas,24 x 32 in. (61 x 81.3 cm),"Arthur Hoppock Hearn Fund, 1937",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/19294,https://www.wikidata.org/wiki/Q19925447,,"Metropolitan Museum of Art, New York, NY",Human Figures|Cities|Snow|Streetcars,http://vocab.getty.edu/page/aat/300404114|http://vocab.getty.edu/page/aat/300008389|http://vocab.getty.edu/page/aat/300055381|http://vocab.getty.edu/page/aat/300212893,https://www.wikidata.org/wiki/Q5937779|https://www.wikidata.org/wiki/Q515|https://www.wikidata.org/wiki/Q7561|https://www.wikidata.org/wiki/Q3407658
50.47,True,True,False,19303,772,The American Wing,1950,Painting,Dutch Girl in White,American,,,,,16198,Artist, ,Robert Henri,"American, Cincinnati, Ohio 1865–1929 New York", ,"Henri, Robert",American,1865      ,1929      ,,http://vocab.getty.edu/page/ulan/500005486,https://www.wikidata.org/wiki/Q724860,1907,1907,1907,Oil on canvas,24 x 20 in. (61 x 50.8 cm),"Arthur Hoppock Hearn Fund, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/19303,https://www.wikidata.org/wiki/Q20170353,,"Metropolitan Museum of Art, New York, NY",Girls|Portraits,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q134307
67.187.165,True,False,False,19346,751,The American Wing,1967,Painting,"The Monongahela River Valley, Pennsylvania",American,,,,,16525,Artist, ,John Kane,"America, West Calder, Scotland 1860–1934 Pittsburgh, Pennsylvania", ,"Kane, John","American, Scottish",1860      ,1934      ,,http://vocab.getty.edu/page/ulan/500002849,https://www.wikidata.org/wiki/Q6242451,1931,1931,1931,Oil on canvas,28 x 38 in. (71.1 x 96.5 cm),"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/19346,https://www.wikidata.org/wiki/Q19925795,,"Metropolitan Museum of Art, New York, NY",Factories|Rivers|Landscapes|Ships|Trains,http://vocab.getty.edu/page/aat/300006232|http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300082981|http://vocab.getty.edu/page/aat/300212738,https://www.wikidata.org/wiki/Q83405|https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q11446|https://www.wikidata.org/wiki/Q870
2013.604,True,False,True,20129,763,The American Wing,2013,Painting,Story of Golden Locks,American,,,,,256,Artist, ,Seymour Joseph Guy,"American (born England), London 1824–1910 New York", ,"Guy, Seymour Joseph","American, born England",1824      ,1910      ,,http://vocab.getty.edu/page/ulan/500023177,https://www.wikidata.org/wiki/Q16648954,ca. 1870,1867,1873,Oil on canvas,34 x 28 in. (86.4 x 71.1 cm),"Gift of Daniel Wolf and Mathew Wolf, in memory of their sister, the Honorable Diane R. Wolf, 2013",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20129,https://www.wikidata.org/wiki/Q19924783,,"Metropolitan Museum of Art, New York, NY",Bedrooms|Boys|Girls|Reading,http://vocab.getty.edu/page/aat/300004364|http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300248178,https://www.wikidata.org/wiki/Q193837|https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q199657
2009.243,True,False,True,20414,,The American Wing,2009,"Painting, miniature",Eye of Maria Miles Heyward,American,,,,,153,Artist, ,Edward Greene Malbone,1777–1807, ,"Malbone, Edward Greene",American,1777      ,1807      ,,http://vocab.getty.edu/page/ulan/500023492,https://www.wikidata.org/wiki/Q1292928,ca. 1802,1797,1807,Watercolor on ivory,3/8 in. (1 cm),"Dale T. Johnson Fund, 2009",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20414,https://www.wikidata.org/wiki/Q20177846,,"Metropolitan Museum of Art, New York, NY",Eyes,http://vocab.getty.edu/page/aat/300400484,https://www.wikidata.org/wiki/Q7364
2010.105,True,True,True,20517,747,The American Wing,2010,Painting,Portrait of William Duguid,American,,,,,754,Artist, ,Prince Demah Barnes, , ,"Barnes, Demah Prince",American,          ,          ,,,https://www.wikidata.org/wiki/Q22343687,1773,1773,1773,Oil on canvas,"Canvas: 20 3/4 × 15 3/4 × 1 1/8 in. (52.7 × 40 × 2.9 cm)
Framed: 22 1/2 × 17 1/2 × 1 1/2 in. (57.2 × 44.5 × 3.8 cm)","Friends of the American Wing Fund, 2010",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20517,https://www.wikidata.org/wiki/Q19924095,,"Metropolitan Museum of Art, New York, NY",Books|Men|Portraits,http://vocab.getty.edu/page/aat/300028051|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q571|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
2019.11,True,False,True,20768,736,The American Wing,2019,Painting,The Thomas Hunt and the America,American,,,,,905,Artist, ,James Bard, ,", American (1815-1897)","Bard, James",American,          ,          ,,,,1852,1852,1852,Oil on canvas,34 1/4 × 64 1/2 in. (87 × 163.8 cm),"Purchase, Dr. Ernest G. Stillman Fund, by exchange, 2019",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20768,https://www.wikidata.org/wiki/Q104413007,,"Metropolitan Museum of Art, New York, NY",Ships|Boats|Flags,http://vocab.getty.edu/page/aat/300082981|http://vocab.getty.edu/page/aat/300178749|http://vocab.getty.edu/page/aat/300195678,https://www.wikidata.org/wiki/Q11446|https://www.wikidata.org/wiki/Q35872|https://www.wikidata.org/wiki/Q14660
2016.797.19,True,False,True,20888,758,The American Wing,2016,Painting,Preparing for Christmas (Plucking Turkeys),American,,,,,16186,Artist, ,Francis William Edmonds,"American, Hudson, New York 1806–1863 Bronxville, New York", ,"Edmonds, Francis William",American,1806      ,1863      ,,http://vocab.getty.edu/page/ulan/500026117,https://www.wikidata.org/wiki/Q3680885,1851,1851,1851,Oil on canvas,23 × 33 in. (58.4 × 83.8 cm),"Bequest of Mrs. Screven Lorillard (Alice Whitney), from the collection of Mrs. J. Insley Blair, 2016",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20888,https://www.wikidata.org/wiki/Q79012855,,"Metropolitan Museum of Art, New York, NY",Men|Turkeys|Genre Scene,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300266497|http://vocab.getty.edu/page/aat/300139140,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q848706|https://www.wikidata.org/wiki/Q214127
2013.454,True,True,False,20893,,The American Wing,2013,Painting,Alexander Hamilton,American,,,,,16256,Artist, ,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York", ,"Trumbull, John",American,1756      ,1843      ,,http://vocab.getty.edu/page/ulan/500016000,https://www.wikidata.org/wiki/Q369263,1792,1792,1792,Oil on canvas,"86 1/4 x 57 1/2 in. (219.1 x 146.1 cm)

","Jointly owned by Crystal Bridges Museum of American Art and The Metropolitan Museum of Art, Gift of Credit Suisse, 2013",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20893,https://www.wikidata.org/wiki/Q19924921,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
2015.401,True,True,True,21126,758,The American Wing,2015,Painting,Young Husband: First Marketing,American,,,,,348,Artist, ,Lilly Martin Spencer,1822–1902, ,"Spencer, Lilly Martin",American,1822      ,1902      ,Female,http://vocab.getty.edu/page/ulan/500016080,https://www.wikidata.org/wiki/Q2986384,1854,1854,1854,Oil on canvas,29 1/2 x 24 3/4 in. (74.9 x 62.9 cm),"Gift of Max N. Berry, 2015",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/21126,https://www.wikidata.org/wiki/Q29960993,,"Metropolitan Museum of Art, New York, NY",Food|Vegetables|Umbrellas|Men,http://vocab.getty.edu/page/aat/300254496|http://vocab.getty.edu/page/aat/300380162|http://vocab.getty.edu/page/aat/300046227|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q2095|https://www.wikidata.org/wiki/Q11004|https://www.wikidata.org/wiki/Q41607|https://www.wikidata.org/wiki/Q8441
1985.390.3,True,True,True,37800,253,Asian Art,1985,Painting,,Tibet,,,,,,,,,,,,,,,,,,late 15th century,1471,1499,"Distemper, gold and ink on cloth","Image: 40 3/8 x 31 1/4 in. (102.6 x 79.4 cm)
Framed: 51 3/8 x 41 9/16 in. (130.5 x 105.6 cm)","Gift of Margery and Harry Kahn, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37800,https://www.wikidata.org/wiki/Q78917856,,"Metropolitan Museum of Art, New York, NY",Bodhisattvas|Buddhism|Avalokiteshvara|Buddha|Monks,http://vocab.getty.edu/page/aat/300264360|http://vocab.getty.edu/page/aat/300073738|http://vocab.getty.edu/page/ia/901000085|http://vocab.getty.edu/page/aat/300262950|http://vocab.getty.edu/page/aat/300025765,https://www.wikidata.org/wiki/Q178149|https://www.wikidata.org/wiki/Q748|https://www.wikidata.org/wiki/Q193849|https://www.wikidata.org/wiki/Q7055|https://www.wikidata.org/wiki/Q733786
1987.144,True,True,True,37801,,Asian Art,1987,Painting,,"Eastern Tibet, Kham, Riwoche monastery",,,,,,,,,,,,,,,,,,ca. 1350,1340,1360,Distemper on cloth,27 x 21 1/2 in. (68.6 x 54.6 cm),"Purchase, Friends of Asian Art Gifts, 1987",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37801,https://www.wikidata.org/wiki/Q29383251,,"Metropolitan Museum of Art, New York, NY",Animals|Men|Portraits,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
1991.304,True,True,True,37971,253,Asian Art,1991,Painting,,Central Tibet,,,,,,,,,,,,,,,,,,ca. 1350,1340,1360,Distemper on cloth,Overall: 30 3/8 x 23 1/2 in. (77.2 x 59.7 cm),"Purchase, Miriam and Ira D. Wallach Philanthropic Fund Gift, 1991",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37971,https://www.wikidata.org/wiki/Q78878792,,"Metropolitan Museum of Art, New York, NY",Portraits|Mythical Creatures|Elephants|Men|Buddhism,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300375725|http://vocab.getty.edu/page/aat/300250160|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300073738,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q2239243|https://www.wikidata.org/wiki/Q7378|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q748
1996.100.1,True,True,True,38038,,Asian Art,1996,Painting,,"India (Rajasthan, Kishangarh)",,,,,,,,,,,,,,,,,,ca. 1735,1735,1735,"Ink, opaque and transparent watercolor, and gold on paper","18 1/2 x 13 1/4 in. (47 x 33.7 cm)
","Fletcher Fund, 1996",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/38038,https://www.wikidata.org/wiki/Q78874784,,"Metropolitan Museum of Art, New York, NY",Musical Instruments|Women|Musicians|Music,http://vocab.getty.edu/page/aat/300041620|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025666|http://vocab.getty.edu/page/aat/300435214,https://www.wikidata.org/wiki/Q34379|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q639669|https://www.wikidata.org/wiki/Q638
